month,cost_center,job_family,beginning_headcount,hires,attrition,ending_headcount,average_headcount,loaded_cost_per_employee,personnel_expense,classification
2025-06-01,Consumer Card Products & Portfolio,Analyst / Associate,505.1904,4.140000000000001,3.9744000000000006,505.356,505.27320000000003,145000,6.1053845,SYNTHETIC_ASSUMPTION
2025-06-01,Consumer Card Products & Portfolio,Manager / Senior Manager,340.4544,2.79,2.6784000000000003,340.566,340.5102,205000,5.81704925,SYNTHETIC_ASSUMPTION
2025-06-01,Consumer Card Products & Portfolio,Director,186.70080000000002,1.53,1.4688,186.762,186.73140000000004,285000,4.434870750000001,SYNTHETIC_ASSUMPTION
2025-06-01,Consumer Card Products & Portfolio,VP+,65.8944,0.54,0.5184,65.916,65.90520000000001,430000,2.3616030000000006,SYNTHETIC_ASSUMPTION
2025-06-01,Lending & U.S. Consumer Banking,Analyst / Associate,505.1904,4.140000000000001,3.9744000000000006,505.356,505.27320000000003,145000,6.1053845,SYNTHETIC_ASSUMPTION
2025-06-01,Lending & U.S. Consumer Banking,Manager / Senior Manager,340.4544,2.79,2.6784000000000003,340.566,340.5102,205000,5.81704925,SYNTHETIC_ASSUMPTION
2025-06-01,Lending & U.S. Consumer Banking,Director,186.70080000000002,1.53,1.4688,186.762,186.73140000000004,285000,4.434870750000001,SYNTHETIC_ASSUMPTION
2025-06-01,Lending & U.S. Consumer Banking,VP+,65.8944,0.54,0.5184,65.916,65.90520000000001,430000,2.3616030000000006,SYNTHETIC_ASSUMPTION
2025-06-01,Membership Rewards & Card Member Benefits,Analyst / Associate,505.1904,4.140000000000001,3.9744000000000006,505.356,505.27320000000003,145000,6.1053845,SYNTHETIC_ASSUMPTION
2025-06-01,Membership Rewards & Card Member Benefits,Manager / Senior Manager,340.4544,2.79,2.6784000000000003,340.566,340.5102,205000,5.81704925,SYNTHETIC_ASSUMPTION
2025-06-01,Membership Rewards & Card Member Benefits,Director,186.70080000000002,1.53,1.4688,186.762,186.73140000000004,285000,4.434870750000001,SYNTHETIC_ASSUMPTION
2025-06-01,Membership Rewards & Card Member Benefits,VP+,65.8944,0.54,0.5184,65.916,65.90520000000001,430000,2.3616030000000006,SYNTHETIC_ASSUMPTION
2025-06-01,"Travel, Lifestyle, Dining & Lounges",Analyst / Associate,336.7936,2.7600000000000002,2.6496,336.904,336.8488,145000,4.070256333333334,SYNTHETIC_ASSUMPTION
2025-06-01,"Travel, Lifestyle, Dining & Lounges",Manager / Senior Manager,226.96959999999999,1.8599999999999999,1.7855999999999999,227.04399999999998,227.0068,205000,3.8780328333333336,SYNTHETIC_ASSUMPTION
2025-06-01,"Travel, Lifestyle, Dining & Lounges",Director,124.4672,1.02,0.9792000000000001,124.50800000000001,124.4876,285000,2.9565805,SYNTHETIC_ASSUMPTION
2025-06-01,"Travel, Lifestyle, Dining & Lounges",VP+,43.92959999999999,0.36,0.34559999999999996,43.943999999999996,43.9368,430000,1.574402,SYNTHETIC_ASSUMPTION
2025-06-01,Cobrand Partnerships & Business Development,Analyst / Associate,420.992,3.45,3.3120000000000003,421.13,421.06100000000004,145000,5.087820416666667,SYNTHETIC_ASSUMPTION
2025-06-01,Cobrand Partnerships & Business Development,Manager / Senior Manager,283.712,2.325,2.232,283.805,283.7585,205000,4.847541041666667,SYNTHETIC_ASSUMPTION
2025-06-01,Cobrand Partnerships & Business Development,Director,155.58400000000003,1.2750000000000001,1.2240000000000002,155.63500000000002,155.60950000000003,285000,3.6957256250000006,SYNTHETIC_ASSUMPTION
2025-06-01,Cobrand Partnerships & Business Development,VP+,54.912,0.44999999999999996,0.432,54.93,54.921,430000,1.9680025,SYNTHETIC_ASSUMPTION
2025-06-01,U.S. Consumer Marketing & Acquisition,Analyst / Associate,505.1904,4.140000000000001,3.9744000000000006,505.356,505.27320000000003,145000,6.1053845,SYNTHETIC_ASSUMPTION
2025-06-01,U.S. Consumer Marketing & Acquisition,Manager / Senior Manager,340.4544,2.79,2.6784000000000003,340.566,340.5102,205000,5.81704925,SYNTHETIC_ASSUMPTION
2025-06-01,U.S. Consumer Marketing & Acquisition,Director,186.70080000000002,1.53,1.4688,186.762,186.73140000000004,285000,4.434870750000001,SYNTHETIC_ASSUMPTION
2025-06-01,U.S. Consumer Marketing & Acquisition,VP+,65.8944,0.54,0.5184,65.916,65.90520000000001,430000,2.3616030000000006,SYNTHETIC_ASSUMPTION
2025-06-01,"Product, Data & Technology",Analyst / Associate,757.7855999999999,6.21,5.9616,758.034,757.9098,145000,9.15807675,SYNTHETIC_ASSUMPTION
2025-06-01,"Product, Data & Technology",Manager / Senior Manager,510.68159999999995,4.185,4.0176,510.84899999999993,510.76529999999997,205000,8.725573875,SYNTHETIC_ASSUMPTION
2025-06-01,"Product, Data & Technology",Director,280.0512,2.2950000000000004,2.2032,280.143,280.0971,285000,6.652306125,SYNTHETIC_ASSUMPTION
2025-06-01,"Product, Data & Technology",VP+,98.84159999999999,0.8099999999999999,0.7776,98.874,98.85779999999998,430000,3.5424044999999995,SYNTHETIC_ASSUMPTION
2025-06-01,"Servicing, Operations & Business Support",Analyst / Associate,673.5872,5.5200000000000005,5.2992,673.808,673.6976,145000,8.140512666666668,SYNTHETIC_ASSUMPTION
2025-06-01,"Servicing, Operations & Business Support",Manager / Senior Manager,453.93919999999997,3.7199999999999998,3.5711999999999997,454.08799999999997,454.0136,205000,7.756065666666667,SYNTHETIC_ASSUMPTION
2025-06-01,"Servicing, Operations & Business Support",Director,248.9344,2.04,1.9584000000000001,249.01600000000002,248.9752,285000,5.913161,SYNTHETIC_ASSUMPTION
2025-06-01,"Servicing, Operations & Business Support",VP+,87.85919999999999,0.72,0.6911999999999999,87.88799999999999,87.8736,430000,3.148804,SYNTHETIC_ASSUMPTION
2025-07-01,Consumer Card Products & Portfolio,Analyst / Associate,505.356,4.416,4.140000000000001,505.63200000000006,505.49399999999997,145000,6.1080525,SYNTHETIC_ASSUMPTION
2025-07-01,Consumer Card Products & Portfolio,Manager / Senior Manager,340.566,2.976,2.79,340.752,340.65899999999993,205000,5.819591249999999,SYNTHETIC_ASSUMPTION
2025-07-01,Consumer Card Products & Portfolio,Director,186.762,1.6320000000000001,1.53,186.86400000000003,186.813,285000,4.43680875,SYNTHETIC_ASSUMPTION
2025-07-01,Consumer Card Products & Portfolio,VP+,65.916,0.576,0.54,65.952,65.93399999999998,430000,2.3626349999999996,SYNTHETIC_ASSUMPTION
2025-07-01,Lending & U.S. Consumer Banking,Analyst / Associate,505.356,4.416,4.140000000000001,505.63200000000006,505.49399999999997,145000,6.1080525,SYNTHETIC_ASSUMPTION
2025-07-01,Lending & U.S. Consumer Banking,Manager / Senior Manager,340.566,2.976,2.79,340.752,340.65899999999993,205000,5.819591249999999,SYNTHETIC_ASSUMPTION
2025-07-01,Lending & U.S. Consumer Banking,Director,186.762,1.6320000000000001,1.53,186.86400000000003,186.813,285000,4.43680875,SYNTHETIC_ASSUMPTION
2025-07-01,Lending & U.S. Consumer Banking,VP+,65.916,0.576,0.54,65.952,65.93399999999998,430000,2.3626349999999996,SYNTHETIC_ASSUMPTION
2025-07-01,Membership Rewards & Card Member Benefits,Analyst / Associate,505.356,4.416,4.140000000000001,505.63200000000006,505.49399999999997,145000,6.1080525,SYNTHETIC_ASSUMPTION
2025-07-01,Membership Rewards & Card Member Benefits,Manager / Senior Manager,340.566,2.976,2.79,340.752,340.65899999999993,205000,5.819591249999999,SYNTHETIC_ASSUMPTION
2025-07-01,Membership Rewards & Card Member Benefits,Director,186.762,1.6320000000000001,1.53,186.86400000000003,186.813,285000,4.43680875,SYNTHETIC_ASSUMPTION
2025-07-01,Membership Rewards & Card Member Benefits,VP+,65.916,0.576,0.54,65.952,65.93399999999998,430000,2.3626349999999996,SYNTHETIC_ASSUMPTION
2025-07-01,"Travel, Lifestyle, Dining & Lounges",Analyst / Associate,336.904,2.9440000000000004,2.7600000000000002,337.088,336.99600000000004,145000,4.0720350000000005,SYNTHETIC_ASSUMPTION
2025-07-01,"Travel, Lifestyle, Dining & Lounges",Manager / Senior Manager,227.04399999999998,1.984,1.8599999999999999,227.168,227.106,205000,3.8797275,SYNTHETIC_ASSUMPTION
2025-07-01,"Travel, Lifestyle, Dining & Lounges",Director,124.50800000000001,1.088,1.02,124.57600000000002,124.54200000000002,285000,2.9578725000000006,SYNTHETIC_ASSUMPTION
2025-07-01,"Travel, Lifestyle, Dining & Lounges",VP+,43.943999999999996,0.384,0.36,43.968,43.956,430000,1.57509,SYNTHETIC_ASSUMPTION
2025-07-01,Cobrand Partnerships & Business Development,Analyst / Associate,421.13,3.68,3.45,421.36,421.245,145000,5.09004375,SYNTHETIC_ASSUMPTION
2025-07-01,Cobrand Partnerships & Business Development,Manager / Senior Manager,283.805,2.48,2.325,283.96,283.8825,205000,4.849659375,SYNTHETIC_ASSUMPTION
2025-07-01,Cobrand Partnerships & Business Development,Director,155.63500000000002,1.36,1.2750000000000001,155.72,155.6775,285000,3.697340625,SYNTHETIC_ASSUMPTION
2025-07-01,Cobrand Partnerships & Business Development,VP+,54.93,0.48,0.44999999999999996,54.96,54.945,430000,1.9688625,SYNTHETIC_ASSUMPTION
2025-07-01,U.S. Consumer Marketing & Acquisition,Analyst / Associate,505.356,4.416,4.140000000000001,505.63200000000006,505.49399999999997,145000,6.1080525,SYNTHETIC_ASSUMPTION
2025-07-01,U.S. Consumer Marketing & Acquisition,Manager / Senior Manager,340.566,2.976,2.79,340.752,340.65899999999993,205000,5.819591249999999,SYNTHETIC_ASSUMPTION
2025-07-01,U.S. Consumer Marketing & Acquisition,Director,186.762,1.6320000000000001,1.53,186.86400000000003,186.813,285000,4.43680875,SYNTHETIC_ASSUMPTION
2025-07-01,U.S. Consumer Marketing & Acquisition,VP+,65.916,0.576,0.54,65.952,65.93399999999998,430000,2.3626349999999996,SYNTHETIC_ASSUMPTION
2025-07-01,"Product, Data & Technology",Analyst / Associate,758.034,6.624,6.21,758.448,758.241,145000,9.16207875,SYNTHETIC_ASSUMPTION
2025-07-01,"Product, Data & Technology",Manager / Senior Manager,510.84899999999993,4.4639999999999995,4.185,511.128,510.9885,205000,8.729386875,SYNTHETIC_ASSUMPTION
2025-07-01,"Product, Data & Technology",Director,280.143,2.448,2.2950000000000004,280.296,280.2195,285000,6.655213125,SYNTHETIC_ASSUMPTION
2025-07-01,"Product, Data & Technology",VP+,98.874,0.8639999999999999,0.8099999999999999,98.928,98.901,430000,3.5439525,SYNTHETIC_ASSUMPTION
2025-07-01,"Servicing, Operations & Business Support",Analyst / Associate,673.808,5.888000000000001,5.5200000000000005,674.176,673.9920000000001,145000,8.144070000000001,SYNTHETIC_ASSUMPTION
2025-07-01,"Servicing, Operations & Business Support",Manager / Senior Manager,454.08799999999997,3.968,3.7199999999999998,454.336,454.212,205000,7.759455,SYNTHETIC_ASSUMPTION
2025-07-01,"Servicing, Operations & Business Support",Director,249.01600000000002,2.176,2.04,249.15200000000004,249.08400000000003,285000,5.915745000000001,SYNTHETIC_ASSUMPTION
2025-07-01,"Servicing, Operations & Business Support",VP+,87.88799999999999,0.768,0.72,87.936,87.912,430000,3.15018,SYNTHETIC_ASSUMPTION
2025-08-01,Consumer Card Products & Portfolio,Analyst / Associate,505.63200000000006,4.140000000000001,4.1952,505.5768,505.60439999999994,145000,6.109386499999999,SYNTHETIC_ASSUMPTION
2025-08-01,Consumer Card Products & Portfolio,Manager / Senior Manager,340.752,2.79,2.8272,340.71479999999997,340.73339999999996,205000,5.820862249999999,SYNTHETIC_ASSUMPTION
2025-08-01,Consumer Card Products & Portfolio,Director,186.86400000000003,1.53,1.5504,186.8436,186.85379999999998,285000,4.437777749999999,SYNTHETIC_ASSUMPTION
2025-08-01,Consumer Card Products & Portfolio,VP+,65.952,0.54,0.5471999999999999,65.94479999999999,65.94839999999999,430000,2.3631509999999993,SYNTHETIC_ASSUMPTION
2025-08-01,Lending & U.S. Consumer Banking,Analyst / Associate,505.63200000000006,4.140000000000001,4.1952,505.5768,505.60439999999994,145000,6.109386499999999,SYNTHETIC_ASSUMPTION
2025-08-01,Lending & U.S. Consumer Banking,Manager / Senior Manager,340.752,2.79,2.8272,340.71479999999997,340.73339999999996,205000,5.820862249999999,SYNTHETIC_ASSUMPTION
2025-08-01,Lending & U.S. Consumer Banking,Director,186.86400000000003,1.53,1.5504,186.8436,186.85379999999998,285000,4.437777749999999,SYNTHETIC_ASSUMPTION
2025-08-01,Lending & U.S. Consumer Banking,VP+,65.952,0.54,0.5471999999999999,65.94479999999999,65.94839999999999,430000,2.3631509999999993,SYNTHETIC_ASSUMPTION
2025-08-01,Membership Rewards & Card Member Benefits,Analyst / Associate,505.63200000000006,4.140000000000001,4.1952,505.5768,505.60439999999994,145000,6.109386499999999,SYNTHETIC_ASSUMPTION
2025-08-01,Membership Rewards & Card Member Benefits,Manager / Senior Manager,340.752,2.79,2.8272,340.71479999999997,340.73339999999996,205000,5.820862249999999,SYNTHETIC_ASSUMPTION
2025-08-01,Membership Rewards & Card Member Benefits,Director,186.86400000000003,1.53,1.5504,186.8436,186.85379999999998,285000,4.437777749999999,SYNTHETIC_ASSUMPTION
2025-08-01,Membership Rewards & Card Member Benefits,VP+,65.952,0.54,0.5471999999999999,65.94479999999999,65.94839999999999,430000,2.3631509999999993,SYNTHETIC_ASSUMPTION
2025-08-01,"Travel, Lifestyle, Dining & Lounges",Analyst / Associate,337.088,2.7600000000000002,2.7968,337.05120000000005,337.06960000000004,145000,4.072924333333334,SYNTHETIC_ASSUMPTION
2025-08-01,"Travel, Lifestyle, Dining & Lounges",Manager / Senior Manager,227.168,1.8599999999999999,1.8848,227.1432,227.1556,205000,3.8805748333333336,SYNTHETIC_ASSUMPTION
2025-08-01,"Travel, Lifestyle, Dining & Lounges",Director,124.57600000000002,1.02,1.0336,124.56240000000001,124.56920000000001,285000,2.9585185,SYNTHETIC_ASSUMPTION
2025-08-01,"Travel, Lifestyle, Dining & Lounges",VP+,43.968,0.36,0.3648,43.9632,43.965599999999995,430000,1.5754339999999998,SYNTHETIC_ASSUMPTION
2025-08-01,Cobrand Partnerships & Business Development,Analyst / Associate,421.36,3.45,3.4960000000000004,421.3140000000001,421.33700000000005,145000,5.091155416666667,SYNTHETIC_ASSUMPTION
2025-08-01,Cobrand Partnerships & Business Development,Manager / Senior Manager,283.96,2.325,2.3560000000000003,283.92900000000003,283.9445,205000,4.850718541666667,SYNTHETIC_ASSUMPTION
2025-08-01,Cobrand Partnerships & Business Development,Director,155.72,1.2750000000000001,1.2920000000000003,155.70300000000003,155.71150000000003,285000,3.6981481250000003,SYNTHETIC_ASSUMPTION
2025-08-01,Cobrand Partnerships & Business Development,VP+,54.96,0.44999999999999996,0.456,54.954,54.957,430000,1.9692925,SYNTHETIC_ASSUMPTION
2025-08-01,U.S. Consumer Marketing & Acquisition,Analyst / Associate,505.63200000000006,4.140000000000001,4.1952,505.5768,505.60439999999994,145000,6.109386499999999,SYNTHETIC_ASSUMPTION
2025-08-01,U.S. Consumer Marketing & Acquisition,Manager / Senior Manager,340.752,2.79,2.8272,340.71479999999997,340.73339999999996,205000,5.820862249999999,SYNTHETIC_ASSUMPTION
2025-08-01,U.S. Consumer Marketing & Acquisition,Director,186.86400000000003,1.53,1.5504,186.8436,186.85379999999998,285000,4.437777749999999,SYNTHETIC_ASSUMPTION
2025-08-01,U.S. Consumer Marketing & Acquisition,VP+,65.952,0.54,0.5471999999999999,65.94479999999999,65.94839999999999,430000,2.3631509999999993,SYNTHETIC_ASSUMPTION
2025-08-01,"Product, Data & Technology",Analyst / Associate,758.448,6.21,6.2928,758.3652,758.4066,145000,9.16407975,SYNTHETIC_ASSUMPTION
2025-08-01,"Product, Data & Technology",Manager / Senior Manager,511.128,4.185,4.2408,511.07219999999995,511.1001,205000,8.731293375,SYNTHETIC_ASSUMPTION
2025-08-01,"Product, Data & Technology",Director,280.296,2.2950000000000004,2.3256,280.2654,280.2807,285000,6.656666625,SYNTHETIC_ASSUMPTION
2025-08-01,"Product, Data & Technology",VP+,98.928,0.8099999999999999,0.8208,98.9172,98.9226,430000,3.5447265,SYNTHETIC_ASSUMPTION
2025-08-01,"Servicing, Operations & Business Support",Analyst / Associate,674.176,5.5200000000000005,5.5936,674.1024000000001,674.1392000000001,145000,8.145848666666668,SYNTHETIC_ASSUMPTION
2025-08-01,"Servicing, Operations & Business Support",Manager / Senior Manager,454.336,3.7199999999999998,3.7696,454.2864,454.3112,205000,7.761149666666667,SYNTHETIC_ASSUMPTION
2025-08-01,"Servicing, Operations & Business Support",Director,249.15200000000004,2.04,2.0672,249.12480000000002,249.13840000000002,285000,5.917037,SYNTHETIC_ASSUMPTION
2025-08-01,"Servicing, Operations & Business Support",VP+,87.936,0.72,0.7296,87.9264,87.93119999999999,430000,3.1508679999999996,SYNTHETIC_ASSUMPTION
2025-09-01,Consumer Card Products & Portfolio,Analyst / Associate,505.5768,3.8640000000000003,4.3056,505.1352,505.356,145000,6.106385,SYNTHETIC_ASSUMPTION
2025-09-01,Consumer Card Products & Portfolio,Manager / Senior Manager,340.71479999999997,2.604,2.9015999999999997,340.4172,340.566,205000,5.8180025,SYNTHETIC_ASSUMPTION
2025-09-01,Consumer Card Products & Portfolio,Director,186.8436,1.4280000000000002,1.5912,186.6804,186.762,285000,4.4355975,SYNTHETIC_ASSUMPTION
2025-09-01,Consumer Card Products & Portfolio,VP+,65.94479999999999,0.504,0.5616,65.88719999999999,65.916,430000,2.36199,SYNTHETIC_ASSUMPTION
2025-09-01,Lending & U.S. Consumer Banking,Analyst / Associate,505.5768,3.8640000000000003,4.3056,505.1352,505.356,145000,6.106385,SYNTHETIC_ASSUMPTION
2025-09-01,Lending & U.S. Consumer Banking,Manager / Senior Manager,340.71479999999997,2.604,2.9015999999999997,340.4172,340.566,205000,5.8180025,SYNTHETIC_ASSUMPTION
2025-09-01,Lending & U.S. Consumer Banking,Director,186.8436,1.4280000000000002,1.5912,186.6804,186.762,285000,4.4355975,SYNTHETIC_ASSUMPTION
2025-09-01,Lending & U.S. Consumer Banking,VP+,65.94479999999999,0.504,0.5616,65.88719999999999,65.916,430000,2.36199,SYNTHETIC_ASSUMPTION
2025-09-01,Membership Rewards & Card Member Benefits,Analyst / Associate,505.5768,3.8640000000000003,4.3056,505.1352,505.356,145000,6.106385,SYNTHETIC_ASSUMPTION
2025-09-01,Membership Rewards & Card Member Benefits,Manager / Senior Manager,340.71479999999997,2.604,2.9015999999999997,340.4172,340.566,205000,5.8180025,SYNTHETIC_ASSUMPTION
2025-09-01,Membership Rewards & Card Member Benefits,Director,186.8436,1.4280000000000002,1.5912,186.6804,186.762,285000,4.4355975,SYNTHETIC_ASSUMPTION
2025-09-01,Membership Rewards & Card Member Benefits,VP+,65.94479999999999,0.504,0.5616,65.88719999999999,65.916,430000,2.36199,SYNTHETIC_ASSUMPTION
2025-09-01,"Travel, Lifestyle, Dining & Lounges",Analyst / Associate,337.05120000000005,2.5760000000000005,2.8704,336.75680000000006,336.904,145000,4.070923333333334,SYNTHETIC_ASSUMPTION
2025-09-01,"Travel, Lifestyle, Dining & Lounges",Manager / Senior Manager,227.1432,1.7360000000000002,1.9344000000000001,226.94480000000001,227.04399999999998,205000,3.8786683333333336,SYNTHETIC_ASSUMPTION
2025-09-01,"Travel, Lifestyle, Dining & Lounges",Director,124.56240000000001,0.9520000000000002,1.0608000000000002,124.45360000000002,124.50800000000001,285000,2.957065,SYNTHETIC_ASSUMPTION
2025-09-01,"Travel, Lifestyle, Dining & Lounges",VP+,43.9632,0.336,0.3744,43.9248,43.943999999999996,430000,1.5746599999999997,SYNTHETIC_ASSUMPTION
2025-09-01,Cobrand Partnerships & Business Development,Analyst / Associate,421.3140000000001,3.22,3.5880000000000005,420.946,421.13,145000,5.088654166666667,SYNTHETIC_ASSUMPTION
2025-09-01,Cobrand Partnerships & Business Development,Manager / Senior Manager,283.92900000000003,2.17,2.418,283.681,283.805,205000,4.848335416666667,SYNTHETIC_ASSUMPTION
2025-09-01,Cobrand Partnerships & Business Development,Director,155.70300000000003,1.1900000000000002,1.3260000000000003,155.567,155.63500000000002,285000,3.6963312500000005,SYNTHETIC_ASSUMPTION
2025-09-01,Cobrand Partnerships & Business Development,VP+,54.954,0.42,0.468,54.906,54.93,430000,1.968325,SYNTHETIC_ASSUMPTION
2025-09-01,U.S. Consumer Marketing & Acquisition,Analyst / Associate,505.5768,3.8640000000000003,4.3056,505.1352,505.356,145000,6.106385,SYNTHETIC_ASSUMPTION
2025-09-01,U.S. Consumer Marketing & Acquisition,Manager / Senior Manager,340.71479999999997,2.604,2.9015999999999997,340.4172,340.566,205000,5.8180025,SYNTHETIC_ASSUMPTION
2025-09-01,U.S. Consumer Marketing & Acquisition,Director,186.8436,1.4280000000000002,1.5912,186.6804,186.762,285000,4.4355975,SYNTHETIC_ASSUMPTION
2025-09-01,U.S. Consumer Marketing & Acquisition,VP+,65.94479999999999,0.504,0.5616,65.88719999999999,65.916,430000,2.36199,SYNTHETIC_ASSUMPTION
2025-09-01,"Product, Data & Technology",Analyst / Associate,758.3652,5.796,6.4584,757.7027999999999,758.034,145000,9.1595775,SYNTHETIC_ASSUMPTION
2025-09-01,"Product, Data & Technology",Manager / Senior Manager,511.07219999999995,3.9059999999999997,4.352399999999999,510.62579999999997,510.84899999999993,205000,8.727003749999998,SYNTHETIC_ASSUMPTION
2025-09-01,"Product, Data & Technology",Director,280.2654,2.142,2.3868,280.0206,280.143,285000,6.653396249999999,SYNTHETIC_ASSUMPTION
2025-09-01,"Product, Data & Technology",VP+,98.9172,0.756,0.8423999999999999,98.83079999999998,98.874,430000,3.542985,SYNTHETIC_ASSUMPTION
2025-09-01,"Servicing, Operations & Business Support",Analyst / Associate,674.1024000000001,5.152000000000001,5.7408,673.5136000000001,673.808,145000,8.141846666666668,SYNTHETIC_ASSUMPTION
2025-09-01,"Servicing, Operations & Business Support",Manager / Senior Manager,454.2864,3.4720000000000004,3.8688000000000002,453.88960000000003,454.08799999999997,205000,7.757336666666667,SYNTHETIC_ASSUMPTION
2025-09-01,"Servicing, Operations & Business Support",Director,249.12480000000002,1.9040000000000004,2.1216000000000004,248.90720000000005,249.01600000000002,285000,5.91413,SYNTHETIC_ASSUMPTION
2025-09-01,"Servicing, Operations & Business Support",VP+,87.9264,0.672,0.7488,87.8496,87.88799999999999,430000,3.1493199999999995,SYNTHETIC_ASSUMPTION
2025-10-01,Consumer Card Products & Portfolio,Analyst / Associate,505.1352,3.588,4.416,504.30719999999997,504.7212,145000,6.0987145,SYNTHETIC_ASSUMPTION
2025-10-01,Consumer Card Products & Portfolio,Manager / Senior Manager,340.4172,2.418,2.976,339.8592,340.1382,205000,5.81069425,SYNTHETIC_ASSUMPTION
2025-10-01,Consumer Card Products & Portfolio,Director,186.6804,1.326,1.6320000000000001,186.3744,186.52740000000003,285000,4.430025750000001,SYNTHETIC_ASSUMPTION
2025-10-01,Consumer Card Products & Portfolio,VP+,65.88719999999999,0.46799999999999997,0.576,65.77919999999999,65.8332,430000,2.3590230000000005,SYNTHETIC_ASSUMPTION
2025-10-01,Lending & U.S. Consumer Banking,Analyst / Associate,505.1352,3.588,4.416,504.30719999999997,504.7212,145000,6.0987145,SYNTHETIC_ASSUMPTION
2025-10-01,Lending & U.S. Consumer Banking,Manager / Senior Manager,340.4172,2.418,2.976,339.8592,340.1382,205000,5.81069425,SYNTHETIC_ASSUMPTION
2025-10-01,Lending & U.S. Consumer Banking,Director,186.6804,1.326,1.6320000000000001,186.3744,186.52740000000003,285000,4.430025750000001,SYNTHETIC_ASSUMPTION
2025-10-01,Lending & U.S. Consumer Banking,VP+,65.88719999999999,0.46799999999999997,0.576,65.77919999999999,65.8332,430000,2.3590230000000005,SYNTHETIC_ASSUMPTION
2025-10-01,Membership Rewards & Card Member Benefits,Analyst / Associate,505.1352,3.588,4.416,504.30719999999997,504.7212,145000,6.0987145,SYNTHETIC_ASSUMPTION
2025-10-01,Membership Rewards & Card Member Benefits,Manager / Senior Manager,340.4172,2.418,2.976,339.8592,340.1382,205000,5.81069425,SYNTHETIC_ASSUMPTION
2025-10-01,Membership Rewards & Card Member Benefits,Director,186.6804,1.326,1.6320000000000001,186.3744,186.52740000000003,285000,4.430025750000001,SYNTHETIC_ASSUMPTION
2025-10-01,Membership Rewards & Card Member Benefits,VP+,65.88719999999999,0.46799999999999997,0.576,65.77919999999999,65.8332,430000,2.3590230000000005,SYNTHETIC_ASSUMPTION
2025-10-01,"Travel, Lifestyle, Dining & Lounges",Analyst / Associate,336.75680000000006,2.3920000000000003,2.9440000000000004,336.20480000000003,336.48080000000004,145000,4.065809666666667,SYNTHETIC_ASSUMPTION
2025-10-01,"Travel, Lifestyle, Dining & Lounges",Manager / Senior Manager,226.94480000000001,1.612,1.984,226.5728,226.7588,205000,3.8737961666666667,SYNTHETIC_ASSUMPTION
2025-10-01,"Travel, Lifestyle, Dining & Lounges",Director,124.45360000000002,0.8840000000000001,1.088,124.24960000000002,124.35160000000002,285000,2.9533505000000004,SYNTHETIC_ASSUMPTION
2025-10-01,"Travel, Lifestyle, Dining & Lounges",VP+,43.9248,0.312,0.384,43.852799999999995,43.888799999999996,430000,1.572682,SYNTHETIC_ASSUMPTION
2025-10-01,Cobrand Partnerships & Business Development,Analyst / Associate,420.946,2.99,3.68,420.25600000000003,420.60100000000006,145000,5.082262083333334,SYNTHETIC_ASSUMPTION
2025-10-01,Cobrand Partnerships & Business Development,Manager / Senior Manager,283.681,2.015,2.48,283.216,283.4485,205000,4.842245208333334,SYNTHETIC_ASSUMPTION
2025-10-01,Cobrand Partnerships & Business Development,Director,155.567,1.105,1.36,155.312,155.4395,285000,3.691688125,SYNTHETIC_ASSUMPTION
2025-10-01,Cobrand Partnerships & Business Development,VP+,54.906,0.39,0.48,54.816,54.861,430000,1.9658525,SYNTHETIC_ASSUMPTION
2025-10-01,U.S. Consumer Marketing & Acquisition,Analyst / Associate,505.1352,3.588,4.416,504.30719999999997,504.7212,145000,6.0987145,SYNTHETIC_ASSUMPTION
2025-10-01,U.S. Consumer Marketing & Acquisition,Manager / Senior Manager,340.4172,2.418,2.976,339.8592,340.1382,205000,5.81069425,SYNTHETIC_ASSUMPTION
2025-10-01,U.S. Consumer Marketing & Acquisition,Director,186.6804,1.326,1.6320000000000001,186.3744,186.52740000000003,285000,4.430025750000001,SYNTHETIC_ASSUMPTION
2025-10-01,U.S. Consumer Marketing & Acquisition,VP+,65.88719999999999,0.46799999999999997,0.576,65.77919999999999,65.8332,430000,2.3590230000000005,SYNTHETIC_ASSUMPTION
2025-10-01,"Product, Data & Technology",Analyst / Associate,757.7027999999999,5.382,6.624,756.4608000000001,757.0818,145000,9.14807175,SYNTHETIC_ASSUMPTION
2025-10-01,"Product, Data & Technology",Manager / Senior Manager,510.62579999999997,3.627,4.4639999999999995,509.7888,510.2073,205000,8.716041375,SYNTHETIC_ASSUMPTION
2025-10-01,"Product, Data & Technology",Director,280.0206,1.989,2.448,279.5616,279.79110000000003,285000,6.645038625000001,SYNTHETIC_ASSUMPTION
2025-10-01,"Product, Data & Technology",VP+,98.83079999999998,0.702,0.8639999999999999,98.6688,98.7498,430000,3.5385345,SYNTHETIC_ASSUMPTION
2025-10-01,"Servicing, Operations & Business Support",Analyst / Associate,673.5136000000001,4.784000000000001,5.888000000000001,672.4096000000001,672.9616000000001,145000,8.131619333333335,SYNTHETIC_ASSUMPTION
2025-10-01,"Servicing, Operations & Business Support",Manager / Senior Manager,453.88960000000003,3.224,3.968,453.1456,453.5176,205000,7.747592333333333,SYNTHETIC_ASSUMPTION
2025-10-01,"Servicing, Operations & Business Support",Director,248.90720000000005,1.7680000000000002,2.176,248.49920000000003,248.70320000000004,285000,5.906701000000001,SYNTHETIC_ASSUMPTION
